Sentence ##sep#Word#sep#POS#sep#Tag
#sep#is#sep#pos#sep#O
#sep#generally#sep#pos#sep#O
#sep#thought#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#such#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#require#sep#pos#sep#O
#sep#bivalency#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 38#sep#Moreover#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#multisubunit#sep#pos#sep#O
#sep#receptors#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#difficult#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#target#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#because#sep#pos#sep#O
#sep#each#sep#pos#sep#O
#sep#subunit#sep#pos#sep#O
#sep#contributes#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#ligand#sep#pos#sep#O
#sep#affinity#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#each#sep#pos#sep#O
#sep#subunit#sep#pos#sep#O
#sep#may#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#distinct#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#sometimes#sep#pos#sep#O
#sep#opposing#sep#pos#sep#O
#sep#functions#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 39#sep#Here#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#nerve#sep#pos#sep#O
#sep#growth#sep#pos#sep#O
#sep#factor#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#subunits#sep#pos#sep#O
#sep#p75#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#tyrosine#sep#pos#sep#O
#sep#kinase#sep#pos#sep#O
#sep#TrkA#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#studied#sep#pos#sep#O
#sep#using#sep#pos#sep#O
#sep#artificial#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#bind#sep#pos#sep#O
#sep#specifically#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#their#sep#pos#sep#O
#sep#extracellular#sep#pos#sep#B-Immaterial_anatomical_entity
#sep#domain#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 40#sep#Bivalent#sep#pos#sep#O
#sep#TrkA#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#afford#sep#pos#sep#O
#sep#robust#sep#pos#sep#O
#sep#signals#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 41#sep#However#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#genuine#sep#pos#sep#O
#sep#monomeric#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#monovalent#sep#pos#sep#O
#sep#TrkA#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#afford#sep#pos#sep#O
#sep#partial#sep#pos#sep#O
#sep#agonism#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#activate#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#tyrosine#sep#pos#sep#O
#sep#kinase#sep#pos#sep#O
#sep#activity#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#cause#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#internalization#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#induce#sep#pos#sep#O
#sep#survival#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#differentiation#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#cell#sep#pos#sep#B-Cell
#sep#lines#sep#pos#sep#I-Cell
#sep#and#sep#pos#sep#O
#sep#primary#sep#pos#sep#O
#sep#neurons#sep#pos#sep#B-Cell
#sep#.#sep#pos#sep#O
Sentence: 42#sep#Monomeric#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#monovalent#sep#pos#sep#O
#sep#TrkA#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#synergize#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#bind#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#p75#sep#pos#sep#O
#sep#subunit#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 43#sep#However#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#p75#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#used#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#this#sep#pos#sep#O
#sep#study#sep#pos#sep#O
#sep#must#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#bivalent#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#monovalent#sep#pos#sep#O
#sep#p75#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#no#sep#pos#sep#O
#sep#effect#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 44#sep#These#sep#pos#sep#O
#sep#findings#sep#pos#sep#O
#sep#will#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#useful#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#designing#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#developing#sep#pos#sep#O
#sep#screens#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#small#sep#pos#sep#O
#sep#molecules#sep#pos#sep#O
#sep#selective#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#tyrosine#sep#pos#sep#O
#sep#kinase#sep#pos#sep#O
#sep#receptors#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#indicate#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#strategies#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#designing#sep#pos#sep#O
#sep#agonists#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#multisubunit#sep#pos#sep#O
#sep#receptors#sep#pos#sep#O
#sep#require#sep#pos#sep#O
#sep#consideration#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#role#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#each#sep#pos#sep#O
#sep#subunit#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 45#sep#Last#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#strategy#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#using#sep#pos#sep#O
#sep#anti#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#mAbs#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#small#sep#pos#sep#O
#sep#molecule#sep#pos#sep#O
#sep#hormone#sep#pos#sep#O
#sep#mimics#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#ligands#sep#pos#sep#O
#sep#could#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#applied#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#study#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#many#sep#pos#sep#O
#sep#other#sep#pos#sep#O
#sep#heteromeric#sep#pos#sep#O
#sep#cell#sep#pos#sep#B-Cellular_component
#sep#surface#sep#pos#sep#I-Cellular_component
#sep#receptors#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 46#sep#Application#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#microsatellite#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#techniques#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#identification#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#mixed#sep#pos#sep#O
#sep#up#sep#pos#sep#O
#sep#tissue#sep#pos#sep#B-Tissue
#sep#specimens#sep#pos#sep#I-Tissue
#sep#in#sep#pos#sep#O
#sep#surgical#sep#pos#sep#O
#sep#pathology#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 47#sep#A#sep#pos#sep#O
#sep#fragment#sep#pos#sep#B-Pathological_formation
#sep#of#sep#pos#sep#O
#sep#tumour#sep#pos#sep#B-Pathological_formation
#sep#was#sep#pos#sep#O
#sep#erroneously#sep#pos#sep#O
#sep#mixed#sep#pos#sep#O
#sep#up#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#endometrial#sep#pos#sep#B-Tissue
#sep#biopsy#sep#pos#sep#I-Tissue
#sep#.#sep#pos#sep#O
Sentence: 48#sep#Micro#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#satellite#sep#pos#sep#O
#sep#polymerase#sep#pos#sep#O
#sep#chain#sep#pos#sep#O
#sep#reaction#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#clearly#sep#pos#sep#O
#sep#demonstrated#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#extraneous#sep#pos#sep#O
#sep#nature#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fragment#sep#pos#sep#B-Pathological_formation
#sep#.#sep#pos#sep#O
Sentence: 49#sep#Micro#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#satellite#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#may#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#useful#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#identification#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#mis#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#labelled#sep#pos#sep#O
#sep#or#sep#pos#sep#O
#sep#mismatched#sep#pos#sep#O
#sep#tissue#sep#pos#sep#B-Tissue
#sep#fragments#sep#pos#sep#I-Tissue
#sep#in#sep#pos#sep#O
#sep#surgical#sep#pos#sep#O
#sep#pathology#sep#pos#sep#O
#sep#specimens#sep#pos#sep#B-Tissue
#sep#.#sep#pos#sep#O
Sentence: 50#sep#Specific#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#B#sep#pos#sep#O
#sep#adenovirus#sep#pos#sep#O
#sep#diagnosis#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fibre#sep#pos#sep#O
#sep#gene#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 51#sep#OBJECTIVE#sep#pos#sep#O
#sep#:#sep#pos#sep#O
Sentence: 52#sep#A#sep#pos#sep#O
#sep#highly#sep#pos#sep#O
#sep#sensitive#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#specific#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#assay#sep#pos#sep#O
#sep#targeting#sep#pos#sep#O
#sep#regions#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fibre#sep#pos#sep#O
#sep#gene#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#developed#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#identification#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#B#sep#pos#sep#O
#sep#adenovirus#sep#pos#sep#O
#sep#strains#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 53#sep#This#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#critical#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#since#sep#pos#sep#O
#sep#these#sep#pos#sep#O
#sep#adenovirus#sep#pos#sep#O
#sep#strains#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#frequently#sep#pos#sep#O
#sep#associated#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#severe#sep#pos#sep#O
#sep#respiratory#sep#pos#sep#B-Anatomical_system
#sep#infections#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#infants#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#new#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#borns#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 54#sep#METHODS#sep#pos#sep#O
#sep#:#sep#pos#sep#O
Sentence: 55#sep#Clinical#sep#pos#sep#O
#sep#samples#sep#pos#sep#B-Organism_substance
#sep#from#sep#pos#sep#O
#sep#nasopharyngeal#sep#pos#sep#B-Organism_substance
#sep#aspirates#sep#pos#sep#I-Organism_substance
#sep#were#sep#pos#sep#O
#sep#analysed#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#using#sep#pos#sep#O
#sep#several#sep#pos#sep#O
#sep#sets#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#primers#sep#pos#sep#O
#sep#corresponding#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#sequences#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#gene#sep#pos#sep#O
#sep#coding#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fibre#sep#pos#sep#O
#sep#protein#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 56#sep#RESULTS#sep#pos#sep#O
#sep#:#sep#pos#sep#O
Sentence: 57#sep#The#sep#pos#sep#O
#sep#assay#sep#pos#sep#O
#sep#allowed#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#detection#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#identification#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#genotypes#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#adenovirus#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#B#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#based#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#size#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#amplified#sep#pos#sep#O
#sep#product#sep#pos#sep#O
#sep#when#sep#pos#sep#O
#sep#analysed#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#polyacrilamide#sep#pos#sep#O
#sep#gel#sep#pos#sep#O
#sep#electrophoresis#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 58#sep#Specifically#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#one#sep#pos#sep#O
#sep#set#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#primers#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#able#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#amplify#sep#pos#sep#O
#sep#DNA#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#B#sep#pos#sep#O
#sep#but#sep#pos#sep#O
#sep#not#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#C#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#E#sep#pos#sep#O
#sep#viruses#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 59#sep#CONCLUSION#sep#pos#sep#O
#sep#:#sep#pos#sep#O
Sentence: 60#sep#The#sep#pos#sep#O
#sep#detection#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#adenovirus#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#genotyping#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#done#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#routine#sep#pos#sep#O
#sep#basis#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#PCR#sep#pos#sep#O
#sep#assay#sep#pos#sep#O
#sep#using#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fibre#sep#pos#sep#O
#sep#gene#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#target#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 61#sep#The#sep#pos#sep#O
#sep#assay#sep#pos#sep#O
#sep#allows#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#identification#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#ADV#sep#pos#sep#O
#sep#subgroup#sep#pos#sep#O
#sep#B#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#including#sep#pos#sep#O
#sep#genotype#sep#pos#sep#O
#sep#7h#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#which#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#single#sep#pos#sep#O
#sep#most#sep#pos#sep#O
#sep#important#sep#pos#sep#O
#sep#viral#sep#pos#sep#O
#sep#pathogen#sep#pos#sep#O
#sep#associated#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#respiratory#sep#pos#sep#B-Anatomical_system
#sep#diseases#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#infants#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#young#sep#pos#sep#O
#sep#children#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#southern#sep#pos#sep#O
#sep#part#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#South#sep#pos#sep#O
#sep#America#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 62#sep#[#sep#pos#sep#O
#sep#Anesthetic#sep#pos#sep#O
#sep#management#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#patient#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#Dyggve#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#Melchior#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#Clausen#sep#pos#sep#O
#sep#syndrome#sep#pos#sep#O
#sep#]#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 63#sep#The#sep#pos#sep#O
#sep#Dyggve#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#Melchior#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#Clausen#sep#pos#sep#O
#sep#syndrome#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#DMCS#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#rare#sep#pos#sep#O
#sep#autosomal#sep#pos#sep#O
#sep#recessive#sep#pos#sep#O
#sep#skeletal#sep#pos#sep#B-Anatomical_system
#sep#dysplasia#sep#pos#sep#O
#sep#characterized#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#short#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#trunk#sep#pos#sep#B-Organism_subdivision
#sep#dwarfism#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#mental#sep#pos#sep#O
#sep#retardation#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 64#sep#A#sep#pos#sep#O
#sep#49#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#year#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#old#sep#pos#sep#O
#sep#male#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#DMCS#sep#pos#sep#O
#sep#underwent#sep#pos#sep#O
#sep#resection#sep#pos#sep#O
#sep#arthroplasty#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#contracture#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#right#sep#pos#sep#B-Multi-tissue_structure
#sep#hip#sep#pos#sep#I-Multi-tissue_structure
#sep#joint#sep#pos#sep#I-Multi-tissue_structure
#sep#under#sep#pos#sep#O
#sep#general#sep#pos#sep#O
#sep#anesthesia#sep#pos#sep#O
#sep#using#sep#pos#sep#O
#sep#thiamylal#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#nitrous#sep#pos#sep#O
#sep#oxide#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#sevoflurane#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#vecuronium#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 65#sep#Although#sep#pos#sep#O
#sep#he#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#assumed#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#difficult#sep#pos#sep#O
#sep#airway#sep#pos#sep#B-Multi-tissue_structure
#sep#due#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#short#sep#pos#sep#O
#sep#neck#sep#pos#sep#B-Organism_subdivision
#sep#,#sep#pos#sep#O
#sep#macroglossia#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#disturbance#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#neck#sep#pos#sep#B-Organism_subdivision
#sep#flexion#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#tracheal#sep#pos#sep#B-Multi-tissue_structure
#sep#intubation#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#not#sep#pos#sep#O
#sep#difficult#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 66#sep#No#sep#pos#sep#O
#sep#complications#sep#pos#sep#O
#sep#including#sep#pos#sep#O
#sep#malignant#sep#pos#sep#O
#sep#hyperthermia#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#observed#sep#pos#sep#O
#sep#during#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#95#sep#pos#sep#O
#sep#min#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#operation#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 67#sep#Assembly#sep#pos#sep#O
#sep#strategies#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#GTPase#sep#pos#sep#O
#sep#regulation#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#eukaryotic#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#Escherichia#sep#pos#sep#O
#sep#coil#sep#pos#sep#O
#sep#translocons#sep#pos#sep#B-Cellular_component
#sep#.#sep#pos#sep#O
Sentence: 68#sep#The#sep#pos#sep#O
#sep#translocation#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#most#sep#pos#sep#O
#sep#proteins#sep#pos#sep#O
#sep#across#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#endoplasmic#sep#pos#sep#B-Cellular_component
#sep#reticulum#sep#pos#sep#I-Cellular_component
#sep#or#sep#pos#sep#O
#sep#bacterial#sep#pos#sep#O
#sep#inner#sep#pos#sep#B-Cellular_component
#sep#membrane#sep#pos#sep#I-Cellular_component
#sep#occurs#sep#pos#sep#O
#sep#through#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#aqueous#sep#pos#sep#B-Cellular_component
#sep#pore#sep#pos#sep#I-Cellular_component
#sep#that#sep#pos#sep#O
#sep#spans#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#membrane#sep#pos#sep#B-Cellular_component
#sep#.#sep#pos#sep#O
Sentence: 69#sep#Substrates#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#translocated#sep#pos#sep#O
#sep#co#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#translationally#sep#pos#sep#O
#sep#across#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#membrane#sep#pos#sep#B-Cellular_component
#sep#are#sep#pos#sep#O
#sep#directed#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#translocation#sep#pos#sep#B-Cellular_component
#sep#pore#sep#pos#sep#I-Cellular_component
#sep#via#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#interaction#sep#pos#sep#O
#sep#between#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#cytosolic#sep#pos#sep#B-Organism_substance
#sep#signal#sep#pos#sep#O
#sep#recognition#sep#pos#sep#O
#sep#particle#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#its#sep#pos#sep#O
#sep#membrane#sep#pos#sep#B-Cellular_component
#sep#-#sep#pos#sep#O
#sep#bound#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 70#sep#Together#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#translocation#sep#pos#sep#B-Cellular_component
#sep#pore#sep#pos#sep#I-Cellular_component
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#receptor#sep#pos#sep#O
#sep#are#sep#pos#sep#O
#sep#referred#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#translocon#sep#pos#sep#B-Cellular_component
#sep#.#sep#pos#sep#O
Sentence: 71#sep#By#sep#pos#sep#O
#sep#studying#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#biogenesis#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#translocon#sep#pos#sep#B-Cellular_component
#sep#a#sep#pos#sep#O
#sep#number#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#alternate#sep#pos#sep#O
#sep#targeting#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#membrane#sep#pos#sep#B-Cellular_component
#sep#-#sep#pos#sep#O
#sep#integration#sep#pos#sep#O
#sep#pathways#sep#pos#sep#O
#sep#have#sep#pos#sep#O
#sep#been#sep#pos#sep#O
#sep#discovered#sep#pos#sep#O
#sep#that#sep#pos#sep#O
#sep#operate#sep#pos#sep#O
#sep#independently#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#signal#sep#pos#sep#O
#sep#recognition#sep#pos#sep#O
#sep#particle#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#SRP#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#pathway#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 72#sep#The#sep#pos#sep#O
#sep#novel#sep#pos#sep#O
#sep#assembly#sep#pos#sep#O
#sep#strategies#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#translocon#sep#pos#sep#B-Cellular_component
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#ways#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#which#sep#pos#sep#O
#sep#these#sep#pos#sep#O
#sep#components#sep#pos#sep#O
#sep#interact#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#ensure#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#fidelity#sep#pos#sep#O
